[2024-05-10 13:48:41,287][train_prior.py][line:134][INFO] Epoch:00, 00160/64000, loss: 90.0324, time: 5.794, lr: [0.0002]
[2024-05-10 14:12:10,322][train_prior.py][line:134][INFO] Epoch:01, 02880/64000, loss: 9.3062, time: 3.370, lr: [0.0002]
[2024-05-10 14:12:13,676][train_prior.py][line:134][INFO] Epoch:01, 03040/64000, loss: 9.2905, time: 3.354, lr: [0.0002]
[2024-05-10 14:12:17,027][train_prior.py][line:134][INFO] Epoch:01, 03200/64000, loss: 9.3120, time: 3.351, lr: [0.0002]
[2024-05-10 14:12:20,381][train_prior.py][line:134][INFO] Epoch:01, 03360/64000, loss: 9.3145, time: 3.355, lr: [0.0002]
[2024-05-10 14:12:23,797][train_prior.py][line:134][INFO] Epoch:01, 03520/64000, loss: 9.3023, time: 3.415, lr: [0.0002]
[2024-05-10 14:12:27,208][train_prior.py][line:134][INFO] Epoch:01, 03680/64000, loss: 9.2900, time: 3.411, lr: [0.0002]
[2024-05-10 14:12:30,663][train_prior.py][line:134][INFO] Epoch:01, 03840/64000, loss: 9.2539, time: 3.455, lr: [0.0002]
[2024-05-10 14:12:34,117][train_prior.py][line:134][INFO] Epoch:01, 04000/64000, loss: 9.2786, time: 3.454, lr: [0.0002]
[2024-05-10 14:12:37,500][train_prior.py][line:134][INFO] Epoch:01, 04160/64000, loss: 9.2886, time: 3.382, lr: [0.0002]
[2024-05-10 14:12:40,928][train_prior.py][line:134][INFO] Epoch:01, 04320/64000, loss: 9.2650, time: 3.428, lr: [0.0002]
[2024-05-10 14:12:44,309][train_prior.py][line:134][INFO] Epoch:01, 04480/64000, loss: 9.2525, time: 3.381, lr: [0.0002]
[2024-05-10 14:12:47,660][train_prior.py][line:134][INFO] Epoch:01, 04640/64000, loss: 9.2238, time: 3.352, lr: [0.0002]
[2024-05-10 14:12:51,043][train_prior.py][line:134][INFO] Epoch:01, 04800/64000, loss: 9.2151, time: 3.382, lr: [0.0002]
[2024-05-10 14:12:54,432][train_prior.py][line:134][INFO] Epoch:01, 04960/64000, loss: 9.1892, time: 3.389, lr: [0.0002]
[2024-05-10 14:12:57,847][train_prior.py][line:134][INFO] Epoch:01, 05120/64000, loss: 9.2057, time: 3.416, lr: [0.0002]
[2024-05-10 14:13:01,224][train_prior.py][line:134][INFO] Epoch:01, 05280/64000, loss: 9.1603, time: 3.377, lr: [0.0002]
[2024-05-10 14:13:04,639][train_prior.py][line:134][INFO] Epoch:01, 05440/64000, loss: 9.1355, time: 3.415, lr: [0.0002]
[2024-05-10 14:13:07,996][train_prior.py][line:134][INFO] Epoch:01, 05600/64000, loss: 9.1246, time: 3.357, lr: [0.0002]
[2024-05-10 14:13:11,366][train_prior.py][line:134][INFO] Epoch:01, 05760/64000, loss: 9.1122, time: 3.370, lr: [0.0002]
[2024-05-10 14:13:14,786][train_prior.py][line:134][INFO] Epoch:01, 05920/64000, loss: 9.1090, time: 3.420, lr: [0.0002]
[2024-05-10 14:13:18,162][train_prior.py][line:134][INFO] Epoch:01, 06080/64000, loss: 9.0987, time: 3.376, lr: [0.0002]
[2024-05-10 14:13:21,506][train_prior.py][line:134][INFO] Epoch:01, 06240/64000, loss: 9.0949, time: 3.344, lr: [0.0002]
[2024-05-10 14:13:24,898][train_prior.py][line:134][INFO] Epoch:01, 06400/64000, loss: 9.1079, time: 3.392, lr: [0.0002]
[2024-05-10 14:13:28,253][train_prior.py][line:134][INFO] Epoch:01, 06560/64000, loss: 9.0900, time: 3.355, lr: [0.0002]
[2024-05-10 14:13:31,671][train_prior.py][line:134][INFO] Epoch:01, 06720/64000, loss: 9.0792, time: 3.418, lr: [0.0002]
[2024-05-10 14:13:35,101][train_prior.py][line:134][INFO] Epoch:01, 06880/64000, loss: 9.0677, time: 3.429, lr: [0.0002]
[2024-05-10 14:13:38,493][train_prior.py][line:134][INFO] Epoch:01, 07040/64000, loss: 9.0702, time: 3.393, lr: [0.0002]
[2024-05-10 14:13:41,879][train_prior.py][line:134][INFO] Epoch:01, 07200/64000, loss: 9.0960, time: 3.385, lr: [0.0002]
[2024-05-10 14:13:45,288][train_prior.py][line:134][INFO] Epoch:01, 07360/64000, loss: 9.1014, time: 3.410, lr: [0.0002]
[2024-05-10 14:13:48,707][train_prior.py][line:134][INFO] Epoch:01, 07520/64000, loss: 9.1109, time: 3.419, lr: [0.0002]
[2024-05-10 14:13:52,080][train_prior.py][line:134][INFO] Epoch:01, 07680/64000, loss: 9.1028, time: 3.373, lr: [0.0002]
[2024-05-10 14:13:55,406][train_prior.py][line:134][INFO] Epoch:01, 07840/64000, loss: 9.0799, time: 3.326, lr: [0.0002]
[2024-05-10 14:13:58,836][train_prior.py][line:134][INFO] Epoch:01, 08000/64000, loss: 9.0625, time: 3.429, lr: [0.0002]
[2024-05-10 14:14:02,238][train_prior.py][line:134][INFO] Epoch:01, 08160/64000, loss: 9.0553, time: 3.402, lr: [0.0002]
[2024-05-10 14:14:05,583][train_prior.py][line:134][INFO] Epoch:01, 08320/64000, loss: 9.0424, time: 3.346, lr: [0.0002]
[2024-05-10 14:14:08,984][train_prior.py][line:134][INFO] Epoch:01, 08480/64000, loss: 9.0509, time: 3.401, lr: [0.0002]
[2024-05-10 14:14:12,346][train_prior.py][line:134][INFO] Epoch:01, 08640/64000, loss: 9.0446, time: 3.362, lr: [0.0002]
[2024-05-10 14:14:15,722][train_prior.py][line:134][INFO] Epoch:01, 08800/64000, loss: 9.0317, time: 3.376, lr: [0.0002]
[2024-05-10 14:14:19,096][train_prior.py][line:134][INFO] Epoch:01, 08960/64000, loss: 9.0410, time: 3.374, lr: [0.0002]
[2024-05-10 14:14:22,458][train_prior.py][line:134][INFO] Epoch:01, 09120/64000, loss: 9.0283, time: 3.362, lr: [0.0002]
[2024-05-10 14:14:25,827][train_prior.py][line:134][INFO] Epoch:01, 09280/64000, loss: 9.0333, time: 3.369, lr: [0.0002]
[2024-05-10 14:14:29,258][train_prior.py][line:134][INFO] Epoch:01, 09440/64000, loss: 9.0405, time: 3.430, lr: [0.0002]
[2024-05-10 14:14:32,649][train_prior.py][line:134][INFO] Epoch:01, 09600/64000, loss: 9.0469, time: 3.391, lr: [0.0002]
[2024-05-10 14:14:36,006][train_prior.py][line:134][INFO] Epoch:01, 09760/64000, loss: 9.0470, time: 3.357, lr: [0.0002]
[2024-05-10 14:14:39,407][train_prior.py][line:134][INFO] Epoch:01, 09920/64000, loss: 9.0534, time: 3.401, lr: [0.0002]
[2024-05-10 14:14:42,831][train_prior.py][line:134][INFO] Epoch:01, 10080/64000, loss: 9.0420, time: 3.423, lr: [0.0002]
[2024-05-10 14:14:46,191][train_prior.py][line:134][INFO] Epoch:01, 10240/64000, loss: 9.0344, time: 3.361, lr: [0.0002]
[2024-05-10 14:14:49,552][train_prior.py][line:134][INFO] Epoch:01, 10400/64000, loss: 9.0380, time: 3.361, lr: [0.0002]
[2024-05-10 14:14:52,903][train_prior.py][line:134][INFO] Epoch:01, 10560/64000, loss: 9.0293, time: 3.351, lr: [0.0002]
[2024-05-10 14:14:56,261][train_prior.py][line:134][INFO] Epoch:01, 10720/64000, loss: 9.0261, time: 3.359, lr: [0.0002]
[2024-05-10 14:14:59,667][train_prior.py][line:134][INFO] Epoch:01, 10880/64000, loss: 9.0275, time: 3.405, lr: [0.0002]
[2024-05-10 14:15:03,042][train_prior.py][line:134][INFO] Epoch:01, 11040/64000, loss: 9.0332, time: 3.376, lr: [0.0002]
[2024-05-10 14:15:06,372][train_prior.py][line:134][INFO] Epoch:01, 11200/64000, loss: 9.0426, time: 3.330, lr: [0.0002]
[2024-05-10 14:15:09,766][train_prior.py][line:134][INFO] Epoch:01, 11360/64000, loss: 9.0308, time: 3.393, lr: [0.0002]
[2024-05-10 14:15:13,139][train_prior.py][line:134][INFO] Epoch:01, 11520/64000, loss: 9.0288, time: 3.374, lr: [0.0002]
[2024-05-10 14:15:16,468][train_prior.py][line:134][INFO] Epoch:01, 11680/64000, loss: 9.0304, time: 3.329, lr: [0.0002]
[2024-05-10 14:15:19,837][train_prior.py][line:134][INFO] Epoch:01, 11840/64000, loss: 9.0339, time: 3.368, lr: [0.0002]
[2024-05-10 14:15:23,192][train_prior.py][line:134][INFO] Epoch:01, 12000/64000, loss: 9.0313, time: 3.355, lr: [0.0002]
[2024-05-10 14:15:26,521][train_prior.py][line:134][INFO] Epoch:01, 12160/64000, loss: 9.0421, time: 3.329, lr: [0.0002]
[2024-05-10 14:15:29,867][train_prior.py][line:134][INFO] Epoch:01, 12320/64000, loss: 9.0417, time: 3.346, lr: [0.0002]
[2024-05-10 14:15:33,235][train_prior.py][line:134][INFO] Epoch:01, 12480/64000, loss: 9.0429, time: 3.369, lr: [0.0002]
[2024-05-10 14:15:36,592][train_prior.py][line:134][INFO] Epoch:01, 12640/64000, loss: 9.0502, time: 3.356, lr: [0.0002]
[2024-05-10 14:15:40,270][train_prior.py][line:134][INFO] Epoch:01, 12800/64000, loss: 9.0478, time: 3.679, lr: [0.0002]
[2024-05-10 14:15:43,648][train_prior.py][line:134][INFO] Epoch:01, 12960/64000, loss: 9.0409, time: 3.378, lr: [0.0002]
[2024-05-10 14:15:46,978][train_prior.py][line:134][INFO] Epoch:01, 13120/64000, loss: 9.0458, time: 3.330, lr: [0.0002]
[2024-05-10 14:15:50,362][train_prior.py][line:134][INFO] Epoch:01, 13280/64000, loss: 9.0493, time: 3.384, lr: [0.0002]
[2024-05-10 14:15:53,730][train_prior.py][line:134][INFO] Epoch:01, 13440/64000, loss: 9.0452, time: 3.369, lr: [0.0002]
[2024-05-10 14:15:57,086][train_prior.py][line:134][INFO] Epoch:01, 13600/64000, loss: 9.0345, time: 3.356, lr: [0.0002]
[2024-05-10 14:16:00,583][train_prior.py][line:134][INFO] Epoch:01, 13760/64000, loss: 9.0370, time: 3.497, lr: [0.0002]
[2024-05-10 14:16:04,027][train_prior.py][line:134][INFO] Epoch:01, 13920/64000, loss: 9.0234, time: 3.444, lr: [0.0002]
[2024-05-10 14:16:07,410][train_prior.py][line:134][INFO] Epoch:01, 14080/64000, loss: 9.0116, time: 3.382, lr: [0.0002]
[2024-05-10 14:16:10,861][train_prior.py][line:134][INFO] Epoch:01, 14240/64000, loss: 9.0275, time: 3.452, lr: [0.0002]
[2024-05-10 14:16:14,243][train_prior.py][line:134][INFO] Epoch:01, 14400/64000, loss: 9.0328, time: 3.382, lr: [0.0002]
[2024-05-10 14:16:17,616][train_prior.py][line:134][INFO] Epoch:01, 14560/64000, loss: 9.0409, time: 3.373, lr: [0.0002]
[2024-05-10 14:16:21,021][train_prior.py][line:134][INFO] Epoch:01, 14720/64000, loss: 9.0302, time: 3.405, lr: [0.0002]
[2024-05-10 14:16:24,364][train_prior.py][line:134][INFO] Epoch:01, 14880/64000, loss: 9.0290, time: 3.342, lr: [0.0002]
[2024-05-10 14:16:28,911][train_prior.py][line:134][INFO] Epoch:01, 15040/64000, loss: 9.0392, time: 4.547, lr: [0.0002]
[2024-05-10 14:16:32,252][train_prior.py][line:134][INFO] Epoch:01, 15200/64000, loss: 9.0316, time: 3.340, lr: [0.0002]
[2024-05-10 14:16:35,588][train_prior.py][line:134][INFO] Epoch:01, 15360/64000, loss: 9.0347, time: 3.336, lr: [0.0002]
[2024-05-10 14:16:39,898][train_prior.py][line:134][INFO] Epoch:01, 15520/64000, loss: 9.0300, time: 4.310, lr: [0.0002]
[2024-05-10 14:16:43,245][train_prior.py][line:134][INFO] Epoch:01, 15680/64000, loss: 9.0357, time: 3.347, lr: [0.0002]
[2024-05-10 14:16:46,589][train_prior.py][line:134][INFO] Epoch:01, 15840/64000, loss: 9.0385, time: 3.344, lr: [0.0002]
[2024-05-10 14:16:49,990][train_prior.py][line:134][INFO] Epoch:01, 16000/64000, loss: 9.0367, time: 3.402, lr: [0.0002]
[2024-05-10 14:16:53,416][train_prior.py][line:134][INFO] Epoch:01, 16160/64000, loss: 9.0367, time: 3.425, lr: [0.0002]
[2024-05-10 14:16:56,761][train_prior.py][line:134][INFO] Epoch:01, 16320/64000, loss: 9.0375, time: 3.345, lr: [0.0002]
[2024-05-10 14:17:00,092][train_prior.py][line:134][INFO] Epoch:01, 16480/64000, loss: 9.0375, time: 3.331, lr: [0.0002]
[2024-05-10 14:17:03,440][train_prior.py][line:134][INFO] Epoch:01, 16640/64000, loss: 9.0482, time: 3.348, lr: [0.0002]
[2024-05-10 14:17:06,797][train_prior.py][line:134][INFO] Epoch:01, 16800/64000, loss: 9.0440, time: 3.356, lr: [0.0002]
[2024-05-10 14:17:10,153][train_prior.py][line:134][INFO] Epoch:01, 16960/64000, loss: 9.0568, time: 3.356, lr: [0.0002]
[2024-05-10 14:17:13,496][train_prior.py][line:134][INFO] Epoch:01, 17120/64000, loss: 9.0588, time: 3.343, lr: [0.0002]
[2024-05-10 14:17:16,875][train_prior.py][line:134][INFO] Epoch:01, 17280/64000, loss: 9.0689, time: 3.378, lr: [0.0002]
[2024-05-10 14:17:20,289][train_prior.py][line:134][INFO] Epoch:01, 17440/64000, loss: 9.0675, time: 3.414, lr: [0.0002]
[2024-05-10 14:17:23,764][train_prior.py][line:134][INFO] Epoch:01, 17600/64000, loss: 9.0773, time: 3.475, lr: [0.0002]
[2024-05-10 14:17:27,117][train_prior.py][line:134][INFO] Epoch:01, 17760/64000, loss: 9.0887, time: 3.353, lr: [0.0002]
[2024-05-10 14:17:30,508][train_prior.py][line:134][INFO] Epoch:01, 17920/64000, loss: 9.0939, time: 3.392, lr: [0.0002]
[2024-05-10 14:17:33,858][train_prior.py][line:134][INFO] Epoch:01, 18080/64000, loss: 9.1012, time: 3.349, lr: [0.0002]
[2024-05-10 14:17:37,196][train_prior.py][line:134][INFO] Epoch:01, 18240/64000, loss: 9.1004, time: 3.338, lr: [0.0002]
[2024-05-10 14:17:40,548][train_prior.py][line:134][INFO] Epoch:01, 18400/64000, loss: 9.1025, time: 3.352, lr: [0.0002]
[2024-05-10 14:17:44,017][train_prior.py][line:134][INFO] Epoch:01, 18560/64000, loss: 9.1014, time: 3.470, lr: [0.0002]
[2024-05-10 14:17:47,440][train_prior.py][line:134][INFO] Epoch:01, 18720/64000, loss: 9.0968, time: 3.422, lr: [0.0002]
[2024-05-10 14:17:50,902][train_prior.py][line:134][INFO] Epoch:01, 18880/64000, loss: 9.1095, time: 3.463, lr: [0.0002]
[2024-05-10 14:17:54,316][train_prior.py][line:134][INFO] Epoch:01, 19040/64000, loss: 9.1099, time: 3.414, lr: [0.0002]
[2024-05-10 14:17:57,725][train_prior.py][line:134][INFO] Epoch:01, 19200/64000, loss: 9.1145, time: 3.409, lr: [0.0002]
[2024-05-10 14:18:01,150][train_prior.py][line:134][INFO] Epoch:01, 19360/64000, loss: 9.1147, time: 3.425, lr: [0.0002]
[2024-05-10 14:18:04,546][train_prior.py][line:134][INFO] Epoch:01, 19520/64000, loss: 9.1243, time: 3.397, lr: [0.0002]
[2024-05-10 14:18:07,921][train_prior.py][line:134][INFO] Epoch:01, 19680/64000, loss: 9.1290, time: 3.374, lr: [0.0002]
[2024-05-10 14:18:11,308][train_prior.py][line:134][INFO] Epoch:01, 19840/64000, loss: 9.1302, time: 3.387, lr: [0.0002]
[2024-05-10 14:18:14,738][train_prior.py][line:134][INFO] Epoch:01, 20000/64000, loss: 9.1336, time: 3.430, lr: [0.0002]
[2024-05-10 14:18:18,185][train_prior.py][line:134][INFO] Epoch:01, 20160/64000, loss: 9.1392, time: 3.447, lr: [0.0002]
[2024-05-10 14:18:21,608][train_prior.py][line:134][INFO] Epoch:01, 20320/64000, loss: 9.1435, time: 3.423, lr: [0.0002]
[2024-05-10 14:18:24,997][train_prior.py][line:134][INFO] Epoch:01, 20480/64000, loss: 9.1462, time: 3.389, lr: [0.0002]
[2024-05-10 14:18:28,436][train_prior.py][line:134][INFO] Epoch:01, 20640/64000, loss: 9.1420, time: 3.439, lr: [0.0002]
[2024-05-10 14:18:31,862][train_prior.py][line:134][INFO] Epoch:01, 20800/64000, loss: 9.1382, time: 3.426, lr: [0.0002]
[2024-05-10 14:18:35,250][train_prior.py][line:134][INFO] Epoch:01, 20960/64000, loss: 9.1343, time: 3.388, lr: [0.0002]
[2024-05-10 14:18:38,659][train_prior.py][line:134][INFO] Epoch:01, 21120/64000, loss: 9.1304, time: 3.409, lr: [0.0002]
[2024-05-10 14:18:42,062][train_prior.py][line:134][INFO] Epoch:01, 21280/64000, loss: 9.1308, time: 3.402, lr: [0.0002]
[2024-05-10 14:18:45,459][train_prior.py][line:134][INFO] Epoch:01, 21440/64000, loss: 9.1285, time: 3.397, lr: [0.0002]
[2024-05-10 14:18:48,815][train_prior.py][line:134][INFO] Epoch:01, 21600/64000, loss: 9.1306, time: 3.357, lr: [0.0002]
[2024-05-10 14:18:52,184][train_prior.py][line:134][INFO] Epoch:01, 21760/64000, loss: 9.1351, time: 3.369, lr: [0.0002]
[2024-05-10 14:18:55,550][train_prior.py][line:134][INFO] Epoch:01, 21920/64000, loss: 9.1339, time: 3.365, lr: [0.0002]
[2024-05-10 14:18:58,932][train_prior.py][line:134][INFO] Epoch:01, 22080/64000, loss: 9.1318, time: 3.382, lr: [0.0002]
[2024-05-10 14:19:02,308][train_prior.py][line:134][INFO] Epoch:01, 22240/64000, loss: 9.1307, time: 3.376, lr: [0.0002]
[2024-05-10 14:19:05,715][train_prior.py][line:134][INFO] Epoch:01, 22400/64000, loss: 9.1291, time: 3.407, lr: [0.0002]
[2024-05-10 14:19:09,083][train_prior.py][line:134][INFO] Epoch:01, 22560/64000, loss: 9.1297, time: 3.368, lr: [0.0002]
[2024-05-10 14:19:12,434][train_prior.py][line:134][INFO] Epoch:01, 22720/64000, loss: 9.1285, time: 3.351, lr: [0.0002]
[2024-05-10 14:19:15,796][train_prior.py][line:134][INFO] Epoch:01, 22880/64000, loss: 9.1291, time: 3.362, lr: [0.0002]
[2024-05-10 14:19:19,179][train_prior.py][line:134][INFO] Epoch:01, 23040/64000, loss: 9.1280, time: 3.384, lr: [0.0002]
[2024-05-10 14:19:22,556][train_prior.py][line:134][INFO] Epoch:01, 23200/64000, loss: 9.1260, time: 3.376, lr: [0.0002]
[2024-05-10 14:19:25,909][train_prior.py][line:134][INFO] Epoch:01, 23360/64000, loss: 9.1253, time: 3.354, lr: [0.0002]
[2024-05-10 14:19:29,297][train_prior.py][line:134][INFO] Epoch:01, 23520/64000, loss: 9.1261, time: 3.388, lr: [0.0002]
[2024-05-10 14:19:32,698][train_prior.py][line:134][INFO] Epoch:01, 23680/64000, loss: 9.1251, time: 3.401, lr: [0.0002]
[2024-05-10 14:19:36,050][train_prior.py][line:134][INFO] Epoch:01, 23840/64000, loss: 9.1258, time: 3.352, lr: [0.0002]
[2024-05-10 14:19:39,471][train_prior.py][line:134][INFO] Epoch:01, 24000/64000, loss: 9.1272, time: 3.421, lr: [0.0002]
[2024-05-10 14:19:42,881][train_prior.py][line:134][INFO] Epoch:01, 24160/64000, loss: 9.1277, time: 3.410, lr: [0.0002]
[2024-05-10 14:19:46,249][train_prior.py][line:134][INFO] Epoch:01, 24320/64000, loss: 9.1279, time: 3.368, lr: [0.0002]
[2024-05-10 14:19:49,650][train_prior.py][line:134][INFO] Epoch:01, 24480/64000, loss: 9.1265, time: 3.401, lr: [0.0002]
[2024-05-10 14:19:53,076][train_prior.py][line:134][INFO] Epoch:01, 24640/64000, loss: 9.1248, time: 3.425, lr: [0.0002]
[2024-05-10 14:19:56,503][train_prior.py][line:134][INFO] Epoch:01, 24800/64000, loss: 9.1249, time: 3.428, lr: [0.0002]
[2024-05-10 14:19:59,916][train_prior.py][line:134][INFO] Epoch:01, 24960/64000, loss: 9.1232, time: 3.413, lr: [0.0002]
[2024-05-10 14:20:03,329][train_prior.py][line:134][INFO] Epoch:01, 25120/64000, loss: 9.1229, time: 3.413, lr: [0.0002]
[2024-05-10 14:20:06,707][train_prior.py][line:134][INFO] Epoch:01, 25280/64000, loss: 9.1212, time: 3.378, lr: [0.0002]
[2024-05-10 14:20:10,089][train_prior.py][line:134][INFO] Epoch:01, 25440/64000, loss: 9.1185, time: 3.383, lr: [0.0002]
[2024-05-10 14:20:13,440][train_prior.py][line:134][INFO] Epoch:01, 25600/64000, loss: 9.1212, time: 3.351, lr: [0.0002]
[2024-05-10 14:20:16,794][train_prior.py][line:134][INFO] Epoch:01, 25760/64000, loss: 9.1203, time: 3.354, lr: [0.0002]
[2024-05-10 14:20:20,151][train_prior.py][line:134][INFO] Epoch:01, 25920/64000, loss: 9.1208, time: 3.357, lr: [0.0002]
[2024-05-10 14:20:23,542][train_prior.py][line:134][INFO] Epoch:01, 26080/64000, loss: 9.1202, time: 3.391, lr: [0.0002]
[2024-05-10 14:20:26,903][train_prior.py][line:134][INFO] Epoch:01, 26240/64000, loss: 9.1221, time: 3.361, lr: [0.0002]
[2024-05-10 14:20:30,286][train_prior.py][line:134][INFO] Epoch:01, 26400/64000, loss: 9.1271, time: 3.383, lr: [0.0002]
[2024-05-10 14:20:33,660][train_prior.py][line:134][INFO] Epoch:01, 26560/64000, loss: 9.1257, time: 3.374, lr: [0.0002]
[2024-05-10 14:20:37,025][train_prior.py][line:134][INFO] Epoch:01, 26720/64000, loss: 9.1196, time: 3.365, lr: [0.0002]
[2024-05-10 14:20:40,398][train_prior.py][line:134][INFO] Epoch:01, 26880/64000, loss: 9.1181, time: 3.374, lr: [0.0002]
[2024-05-10 14:20:43,767][train_prior.py][line:134][INFO] Epoch:01, 27040/64000, loss: 9.1121, time: 3.369, lr: [0.0002]
[2024-05-10 14:20:47,203][train_prior.py][line:134][INFO] Epoch:01, 27200/64000, loss: 9.1115, time: 3.436, lr: [0.0002]
[2024-05-10 14:20:50,596][train_prior.py][line:134][INFO] Epoch:01, 27360/64000, loss: 9.1149, time: 3.393, lr: [0.0002]
[2024-05-10 14:20:54,048][train_prior.py][line:134][INFO] Epoch:01, 27520/64000, loss: 9.1121, time: 3.452, lr: [0.0002]
[2024-05-10 14:20:57,438][train_prior.py][line:134][INFO] Epoch:01, 27680/64000, loss: 9.1153, time: 3.390, lr: [0.0002]
[2024-05-10 14:21:00,915][train_prior.py][line:134][INFO] Epoch:01, 27840/64000, loss: 9.1151, time: 3.477, lr: [0.0002]
[2024-05-10 14:21:04,391][train_prior.py][line:134][INFO] Epoch:01, 28000/64000, loss: 9.1174, time: 3.476, lr: [0.0002]
[2024-05-10 14:21:07,798][train_prior.py][line:134][INFO] Epoch:01, 28160/64000, loss: 9.1200, time: 3.407, lr: [0.0002]
[2024-05-10 14:21:11,248][train_prior.py][line:134][INFO] Epoch:01, 28320/64000, loss: 9.1238, time: 3.450, lr: [0.0002]
[2024-05-10 14:21:14,710][train_prior.py][line:134][INFO] Epoch:01, 28480/64000, loss: 9.1252, time: 3.462, lr: [0.0002]
[2024-05-10 14:21:18,139][train_prior.py][line:134][INFO] Epoch:01, 28640/64000, loss: 9.1268, time: 3.430, lr: [0.0002]
[2024-05-10 14:21:21,623][train_prior.py][line:134][INFO] Epoch:01, 28800/64000, loss: 9.1247, time: 3.484, lr: [0.0002]
[2024-05-10 14:21:25,022][train_prior.py][line:134][INFO] Epoch:01, 28960/64000, loss: 9.1239, time: 3.398, lr: [0.0002]
[2024-05-10 14:21:28,438][train_prior.py][line:134][INFO] Epoch:01, 29120/64000, loss: 9.1261, time: 3.416, lr: [0.0002]
[2024-05-10 14:21:31,901][train_prior.py][line:134][INFO] Epoch:01, 29280/64000, loss: 9.1195, time: 3.463, lr: [0.0002]
[2024-05-10 14:21:35,316][train_prior.py][line:134][INFO] Epoch:01, 29440/64000, loss: 9.1247, time: 3.416, lr: [0.0002]
[2024-05-10 14:21:38,752][train_prior.py][line:134][INFO] Epoch:01, 29600/64000, loss: 9.1222, time: 3.436, lr: [0.0002]
[2024-05-10 14:21:42,169][train_prior.py][line:134][INFO] Epoch:01, 29760/64000, loss: 9.1248, time: 3.417, lr: [0.0002]
[2024-05-10 14:21:45,573][train_prior.py][line:134][INFO] Epoch:01, 29920/64000, loss: 9.1269, time: 3.404, lr: [0.0002]
[2024-05-10 14:21:48,970][train_prior.py][line:134][INFO] Epoch:01, 30080/64000, loss: 9.1207, time: 3.396, lr: [0.0002]
[2024-05-10 14:21:52,373][train_prior.py][line:134][INFO] Epoch:01, 30240/64000, loss: 9.1173, time: 3.404, lr: [0.0002]
[2024-05-10 14:21:55,816][train_prior.py][line:134][INFO] Epoch:01, 30400/64000, loss: 9.1207, time: 3.443, lr: [0.0002]
[2024-05-10 14:21:59,271][train_prior.py][line:134][INFO] Epoch:01, 30560/64000, loss: 9.1204, time: 3.454, lr: [0.0002]
[2024-05-10 14:22:02,696][train_prior.py][line:134][INFO] Epoch:01, 30720/64000, loss: 9.1212, time: 3.425, lr: [0.0002]
[2024-05-10 14:22:06,094][train_prior.py][line:134][INFO] Epoch:01, 30880/64000, loss: 9.1186, time: 3.399, lr: [0.0002]
[2024-05-10 14:22:09,515][train_prior.py][line:134][INFO] Epoch:01, 31040/64000, loss: 9.1168, time: 3.421, lr: [0.0002]
[2024-05-10 14:22:13,032][train_prior.py][line:134][INFO] Epoch:01, 31200/64000, loss: 9.1143, time: 3.517, lr: [0.0002]
[2024-05-10 14:22:16,473][train_prior.py][line:134][INFO] Epoch:01, 31360/64000, loss: 9.1141, time: 3.441, lr: [0.0002]
[2024-05-10 14:22:19,868][train_prior.py][line:134][INFO] Epoch:01, 31520/64000, loss: 9.1146, time: 3.395, lr: [0.0002]
[2024-05-10 14:22:23,298][train_prior.py][line:134][INFO] Epoch:01, 31680/64000, loss: 9.1208, time: 3.431, lr: [0.0002]
[2024-05-10 14:22:26,734][train_prior.py][line:134][INFO] Epoch:01, 31840/64000, loss: 9.1199, time: 3.436, lr: [0.0002]
[2024-05-10 14:22:30,202][train_prior.py][line:134][INFO] Epoch:01, 32000/64000, loss: 9.1220, time: 3.468, lr: [0.0002]
[2024-05-10 14:22:33,668][train_prior.py][line:134][INFO] Epoch:01, 32160/64000, loss: 9.1174, time: 3.466, lr: [0.0002]
[2024-05-10 14:22:37,075][train_prior.py][line:134][INFO] Epoch:01, 32320/64000, loss: 9.1165, time: 3.407, lr: [0.0002]
[2024-05-10 14:22:40,471][train_prior.py][line:134][INFO] Epoch:01, 32480/64000, loss: 9.1153, time: 3.397, lr: [0.0002]
[2024-05-10 14:22:43,919][train_prior.py][line:134][INFO] Epoch:01, 32640/64000, loss: 9.1138, time: 3.447, lr: [0.0002]
[2024-05-10 14:22:47,379][train_prior.py][line:134][INFO] Epoch:01, 32800/64000, loss: 9.1148, time: 3.461, lr: [0.0002]
[2024-05-10 14:22:50,869][train_prior.py][line:134][INFO] Epoch:01, 32960/64000, loss: 9.1183, time: 3.490, lr: [0.0002]
[2024-05-10 14:22:54,398][train_prior.py][line:134][INFO] Epoch:01, 33120/64000, loss: 9.1196, time: 3.529, lr: [0.0002]
[2024-05-10 14:22:57,824][train_prior.py][line:134][INFO] Epoch:01, 33280/64000, loss: 9.1231, time: 3.425, lr: [0.0002]
[2024-05-10 14:23:01,263][train_prior.py][line:134][INFO] Epoch:01, 33440/64000, loss: 9.1249, time: 3.440, lr: [0.0002]
[2024-05-10 14:23:04,732][train_prior.py][line:134][INFO] Epoch:01, 33600/64000, loss: 9.1229, time: 3.469, lr: [0.0002]
[2024-05-10 14:23:08,212][train_prior.py][line:134][INFO] Epoch:01, 33760/64000, loss: 9.1236, time: 3.479, lr: [0.0002]
[2024-05-10 14:23:11,718][train_prior.py][line:134][INFO] Epoch:01, 33920/64000, loss: 9.1296, time: 3.506, lr: [0.0002]
[2024-05-10 14:23:15,146][train_prior.py][line:134][INFO] Epoch:01, 34080/64000, loss: 9.1296, time: 3.428, lr: [0.0002]
